,Iteration,Time,Fitness,Temperature,max_iters
115,115,0.034530163000454195,356.0,1.0,4096
116,116,0.03459220999866375,356.0,1.0,4096
117,117,0.034656339998036856,356.0,1.0,4096
118,118,0.034720771000138484,356.0,1.0,4096
119,119,0.03478586399796768,356.0,1.0,4096
120,120,0.034850564999942435,356.0,1.0,4096
121,121,0.034928832999867154,356.0,1.0,4096
122,122,0.03499453599943081,356.0,1.0,4096
123,123,0.03505961799965007,356.0,1.0,4096
124,124,0.0351253419976274,356.0,1.0,4096
125,125,0.03519096499803709,356.0,1.0,4096
126,126,0.035256668998044915,356.0,1.0,4096
127,127,0.03532416599773569,356.0,1.0,4096
128,128,0.03538752500026021,356.0,1.0,4096
129,129,0.03978760899917688,356.0,1.0,4096
130,130,0.03987757899813005,356.0,1.0,4096
131,131,0.039956336997420294,356.0,1.0,4096
132,132,0.04002985499755596,356.0,1.0,4096
133,133,0.04009781299828319,356.0,1.0,4096
134,134,0.040165329999581445,356.0,1.0,4096
135,135,0.0402338290004991,356.0,1.0,4096
136,136,0.040301545999682276,356.0,1.0,4096
137,137,0.0403689429986116,356.0,1.0,4096
138,138,0.0404344559974561,356.0,1.0,4096
139,139,0.04050706199996057,356.0,1.0,4096
140,140,0.040581171997473575,356.0,1.0,4096
141,141,0.0406487489999563,356.0,1.0,4096
142,142,0.04071424200083129,356.0,1.0,4096
143,143,0.04078130799825885,356.0,1.0,4096
144,144,0.04084639999928186,356.0,1.0,4096
145,145,0.04091337600038969,356.0,1.0,4096
146,146,0.04098064299978432,356.0,1.0,4096
147,147,0.04104789899793104,356.0,1.0,4096
148,148,0.04111340300005395,356.0,1.0,4096
149,149,0.04118344399830676,356.0,1.0,4096
150,150,0.04125111100074719,356.0,1.0,4096
151,151,0.04131857799802674,356.0,1.0,4096
152,152,0.04138381099983235,356.0,1.0,4096
153,153,0.04145050599981914,356.0,1.0,4096
154,154,0.04151892499794485,356.0,1.0,4096
155,155,0.04158687299786834,356.0,1.0,4096
156,156,0.04165223599920864,356.0,1.0,4096
157,157,0.04171755900097196,356.0,1.0,4096
158,158,0.04178544599926681,356.0,1.0,4096
159,159,0.04185289299857686,356.0,1.0,4096
160,160,0.04191827599788667,356.0,1.0,4096
161,161,0.04198573299800046,356.0,1.0,4096
162,162,0.042054060999362264,356.0,1.0,4096
163,163,0.04212226999879931,356.0,1.0,4096
164,164,0.04219042799741146,356.0,1.0,4096
165,165,0.04225878599754651,356.0,1.0,4096
166,166,0.042326974999014055,356.0,1.0,4096
167,167,0.04239488199891639,356.0,1.0,4096
168,168,0.04246361200057436,356.0,1.0,4096
169,169,0.04253238099772716,356.0,1.0,4096
170,170,0.04260086999784107,356.0,1.0,4096
171,171,0.04267018999962602,356.0,1.0,4096
172,172,0.04273686499800533,356.0,1.0,4096
173,173,0.042803640997590264,356.0,1.0,4096
174,174,0.04287457399914274,356.0,1.0,4096
175,175,0.042979591999028344,356.0,1.0,4096
176,176,0.04304864200094016,356.0,1.0,4096
177,177,0.04311673999836785,356.0,1.0,4096
178,178,0.043183985999348806,356.0,1.0,4096
179,179,0.043253026000456885,356.0,1.0,4096
180,180,0.04332231599983061,356.0,1.0,4096
181,181,0.04339130600055796,356.0,1.0,4096
182,182,0.0434581019981124,356.0,1.0,4096
183,183,0.043524957000045106,356.0,1.0,4096
184,184,0.04359164299967233,356.0,1.0,4096
185,185,0.04366129399932106,356.0,1.0,4096
186,186,0.04372854999746778,356.0,1.0,4096
187,187,0.0437980909991893,356.0,1.0,4096
188,188,0.04386554799930309,356.0,1.0,4096
189,189,0.04393609099861351,356.0,1.0,4096
190,190,0.044005620999087114,356.0,1.0,4096
191,191,0.04407360899858759,356.0,1.0,4096
192,192,0.044141746999230236,356.0,1.0,4096
193,193,0.04421125799854053,356.0,1.0,4096
194,194,0.04428082899903529,356.0,1.0,4096
195,195,0.04435055999783799,356.0,1.0,4096
196,196,0.0444199599987769,356.0,1.0,4096
197,197,0.04448976200001198,356.0,1.0,4096
198,198,0.04456006399777834,356.0,1.0,4096
199,199,0.044630445998336654,356.0,1.0,4096
200,200,0.04470069799936027,356.0,1.0,4096
201,201,0.04477068999767653,356.0,1.0,4096
202,202,0.04484306599988486,356.0,1.0,4096
203,203,0.04491389900067588,356.0,1.0,4096
204,204,0.04498415099806152,356.0,1.0,4096
205,205,0.04505476399936015,356.0,1.0,4096
206,206,0.0451237540000875,356.0,1.0,4096
207,207,0.04519207200064557,356.0,1.0,4096
208,208,0.045260410999617307,356.0,1.0,4096
209,209,0.0453299219989276,356.0,1.0,4096
210,210,0.04539919200033182,356.0,1.0,4096
211,211,0.04547066599843674,356.0,1.0,4096
212,212,0.04554206099783187,356.0,1.0,4096
213,213,0.04561313399972278,356.0,1.0,4096
214,214,0.04568188399935025,356.0,1.0,4096
215,215,0.04575301699878764,356.0,1.0,4096
216,216,0.04582231799940928,356.0,1.0,4096
217,217,0.045891768000728916,356.0,1.0,4096
218,218,0.04596339300042018,356.0,1.0,4096
219,219,0.04603369499818655,356.0,1.0,4096
220,220,0.04610576100094477,356.0,1.0,4096
221,221,0.04617558199970517,356.0,1.0,4096
222,222,0.046245462999650044,356.0,1.0,4096
223,223,0.04631731799963745,356.0,1.0,4096
224,224,0.04638927400083048,356.0,1.0,4096
225,225,0.04646175000016228,356.0,1.0,4096
226,226,0.04653348499778076,356.0,1.0,4096
227,227,0.046605499999714084,356.0,1.0,4096
228,228,0.0466777159999765,356.0,1.0,4096
229,229,0.046750243000133196,356.0,1.0,4096
230,230,0.046822317999613006,356.0,1.0,4096
231,231,0.046894864997739205,356.0,1.0,4096
232,232,0.046979193000879604,356.0,1.0,4096
233,233,0.04705254099826561,356.0,1.0,4096
234,234,0.047127833000558894,356.0,1.0,4096
235,235,0.04719942699739477,356.0,1.0,4096
236,236,0.0472706209984608,356.0,1.0,4096
237,237,0.047343237998575205,356.0,1.0,4096
238,238,0.04741564399955678,356.0,1.0,4096
239,239,0.04748805000053835,356.0,1.0,4096
240,240,0.047560465998685686,356.0,1.0,4096
241,241,0.04763146999903256,356.0,1.0,4096
242,242,0.047704185999464244,356.0,1.0,4096
243,243,0.04777483900033985,356.0,1.0,4096
244,244,0.04784744599965052,356.0,1.0,4096
245,245,0.04791841900077998,356.0,1.0,4096
246,246,0.04799141699913889,356.0,1.0,4096
247,247,0.04806421299872454,356.0,1.0,4096
248,248,0.048137500998564065,356.0,1.0,4096
249,249,0.048210578999714926,356.0,1.0,4096
250,250,0.04828423700018902,356.0,1.0,4096
251,251,0.0483559719978075,356.0,1.0,4096
252,252,0.04842994099817588,356.0,1.0,4096
253,253,0.04850360999989789,356.0,1.0,4096
254,254,0.04857538500073133,356.0,1.0,4096
255,255,0.04864924399953452,356.0,1.0,4096
256,256,0.04872096799954306,356.0,1.0,4096
257,257,0.05408490499758045,356.0,1.0,4096
258,258,0.054176817000552546,356.0,1.0,4096
259,259,0.05425586599812959,356.0,1.0,4096
260,260,0.054343400999641744,356.0,1.0,4096
261,261,0.05442844099889044,356.0,1.0,4096
262,262,0.054510244000994135,272.0,1.0,4096
263,263,8.059199899435043e-05,278.0,1.0,4096
264,264,0.0004915249992336612,278.0,1.0,4096
265,265,0.005884266000066418,278.0,1.0,4096
266,266,0.01135563499701675,288.0,1.0,4096
267,267,0.011423561998526566,293.0,1.0,4096
268,268,0.016846869999426417,293.0,1.0,4096
269,269,0.016927832999499515,293.0,1.0,4096
270,270,0.016992393997497857,300.0,1.0,4096
271,271,0.017053187999408692,298.0,1.0,4096
272,272,0.022584338999877218,298.0,1.0,4096
273,273,0.022674758998618927,298.0,1.0,4096
274,274,0.022758526996767614,298.0,1.0,4096
275,275,0.022819791996880667,300.0,1.0,4096
276,276,0.02287946399883367,300.0,1.0,4096
277,277,0.022968340999796055,305.0,1.0,4096
278,278,0.023040576998027973,305.0,1.0,4096
279,279,0.02311874399674707,305.0,1.0,4096
