,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
193,193,0.2348340559983626,23.0,True,50,0.75,512
194,194,0.24170344400044996,23.0,True,50,0.75,512
195,195,0.2487380029997439,23.0,True,50,0.75,512
196,196,0.2613641659991117,23.0,True,50,0.75,512
197,197,0.2684529769976507,23.0,True,50,0.75,512
198,198,0.27537874100380577,23.0,True,50,0.75,512
199,199,0.2822318489997997,23.0,True,50,0.75,512
200,200,0.28911823900125455,23.0,True,50,0.75,512
201,201,0.29622319000191055,23.0,True,50,0.75,512
202,202,0.3031675689999247,23.0,True,50,0.75,512
203,203,0.3100613830029033,23.0,True,50,0.75,512
204,204,0.31694785400031833,23.0,True,50,0.75,512
205,205,0.32379658299760194,23.0,True,50,0.75,512
206,206,0.3306643379983143,23.0,True,50,0.75,512
207,207,0.337597375997575,23.0,True,50,0.75,512
208,208,0.3444921109985444,23.0,True,50,0.75,512
209,209,0.3514168539986713,23.0,True,50,0.75,512
210,210,0.35825147700234083,23.0,True,50,0.75,512
211,211,0.3651389489969006,23.0,True,50,0.75,512
212,212,0.37201776500296546,23.0,True,50,0.75,512
213,213,0.37886162500217324,23.0,True,50,0.75,512
214,214,0.3857315440036473,23.0,True,50,0.75,512
215,215,0.3925148700000136,23.0,True,50,0.75,512
216,216,0.3993724059982924,23.0,True,50,0.75,512
217,217,0.40618993699899875,23.0,True,50,0.75,512
218,218,0.4130869770015124,23.0,True,50,0.75,512
219,219,0.4200113379993127,23.0,True,50,0.75,512
220,220,0.4269505179981934,20.0,True,200,0.1,512
221,221,0.43382410400226945,21.0,True,200,0.1,512
222,222,0.44067533800262026,22.0,True,200,0.1,512
223,223,0.44753448600386037,23.0,True,200,0.1,512
224,224,0.00026277399592800066,23.0,True,200,0.1,512
225,225,0.007715120002103504,23.0,True,200,0.1,512
226,226,0.02044535800087033,23.0,True,200,0.1,512
227,227,0.03317072700156132,23.0,True,200,0.1,512
228,228,0.040232778002973646,23.0,True,200,0.1,512
229,229,0.0529495209993911,23.0,True,200,0.1,512
230,230,0.061521042000094894,23.0,True,200,0.1,512
231,231,0.06998548199771903,23.0,True,200,0.1,512
232,232,0.07865663099801168,23.0,True,200,0.1,512
233,233,0.09339594099583337,23.0,True,200,0.1,512
234,234,0.10208953199617099,23.0,True,200,0.1,512
235,235,0.11078256300243083,23.0,True,200,0.1,512
236,236,0.11944269100058591,23.0,True,200,0.1,512
237,237,0.12811191599757876,23.0,True,200,0.1,512
238,238,0.1368829939965508,23.0,True,200,0.1,512
239,239,0.14558624300116207,23.0,True,200,0.1,512
240,240,0.15427257100236602,23.0,True,200,0.1,512
241,241,0.17300269100087462,23.0,True,200,0.1,512
242,242,0.18424371600121958,23.0,True,200,0.1,512
243,243,0.19250034599826904,23.0,True,200,0.1,512
244,244,0.2001451830001315,23.0,True,200,0.1,512
245,245,0.20805343699612422,23.0,True,200,0.1,512
246,246,0.21592494099604664,23.0,True,200,0.1,512
247,247,0.22363353800028563,23.0,True,200,0.1,512
248,248,0.23157512400212,23.0,True,200,0.1,512
249,249,0.23953583600086858,23.0,True,200,0.1,512
250,250,0.24745292699662969,23.0,True,200,0.1,512
251,251,0.2553157439979259,23.0,True,200,0.1,512
252,252,0.2631894329970237,23.0,True,200,0.1,512
253,253,0.2712540700013051,23.0,True,200,0.1,512
254,254,0.279867209996155,23.0,True,200,0.1,512
255,255,0.2884233220029273,23.0,True,200,0.1,512
256,256,0.29698918399662944,23.0,True,200,0.1,512
257,257,0.3118454430004931,23.0,True,200,0.1,512
258,258,0.3205011230020318,23.0,True,200,0.1,512
259,259,0.3291333590022987,23.0,True,200,0.1,512
260,260,0.3378149170021061,23.0,True,200,0.1,512
261,261,0.346827690002101,23.0,True,200,0.1,512
262,262,0.3554458899961901,23.0,True,200,0.1,512
263,263,0.3641192630020669,23.0,True,200,0.1,512
264,264,0.37276528400252573,23.0,True,200,0.1,512
265,265,0.38142943999991985,23.0,True,200,0.1,512
266,266,0.39015928000299027,23.0,True,200,0.1,512
267,267,0.3989293449994875,23.0,True,200,0.1,512
268,268,0.40750614699936705,23.0,True,200,0.1,512
269,269,0.41609474099823274,23.0,True,200,0.1,512
270,270,0.42467138200299814,23.0,True,200,0.1,512
271,271,0.43327766899892595,23.0,True,200,0.1,512
272,272,0.4423588589997962,23.0,True,200,0.1,512
273,273,0.4510247989965137,23.0,True,200,0.1,512
274,274,0.4595669350019307,19.0,True,200,0.25,512
275,275,0.467825157000334,22.0,True,200,0.25,512
276,276,0.47696066000207793,22.0,True,200,0.25,512
277,277,0.4855914430008852,23.0,True,200,0.25,512
278,278,0.4942203129976406,23.0,True,200,0.25,512
279,279,0.0002513529980205931,23.0,True,200,0.25,512
280,280,0.007856415999413002,24.0,True,200,0.25,512
281,281,0.02165884200076107,19.0,True,200,0.5,512
282,282,0.03552153099735733,21.0,True,200,0.5,512
283,283,0.04285287899983814,21.0,True,200,0.5,512
284,284,0.056583960998978,22.0,True,200,0.5,512
285,285,0.06412274899776094,22.0,True,200,0.5,512
286,286,0.07124444199871505,23.0,True,200,0.5,512
287,287,0.00025393800024176016,23.0,True,200,0.5,512
288,288,0.008286796000902541,24.0,True,200,0.5,512
289,289,0.02242645699880086,19.0,True,200,0.75,512
290,290,0.036496045999228954,19.0,True,200,0.75,512
291,291,0.044150392001029104,19.0,True,200,0.75,512
292,292,0.05859444499947131,19.0,True,200,0.75,512
293,293,0.06626774599862983,19.0,True,200,0.75,512
294,294,0.07420903199817985,19.0,True,200,0.75,512
295,295,0.08180284300033236,19.0,True,200,0.75,512
296,296,0.0002533070000936277,19.0,True,200,0.75,512
297,297,0.008605074996012263,20.0,True,200,0.75,512
298,298,0.023281385001610033,20.0,True,200,0.75,512
299,299,0.0380529949979973,20.0,True,200,0.75,512
300,300,0.045966138000949286,21.0,True,200,0.75,512
301,301,0.060788293994846754,21.0,True,200,0.75,512
302,302,0.06891769299545558,21.0,True,200,0.75,512
303,303,0.07701107500179205,21.0,True,200,0.75,512
304,304,0.08500977799849352,21.0,True,200,0.75,512
305,305,0.09984273400186794,21.0,True,200,0.75,512
306,306,0.10775432399532292,21.0,True,200,0.75,512
307,307,0.1157739970003604,22.0,True,200,0.75,512
308,308,0.12365918699651957,22.0,True,200,0.75,512
309,309,0.13154141099948902,22.0,True,200,0.75,512
310,310,0.13946219799981918,22.0,True,200,0.75,512
311,311,0.14722661999985576,22.0,True,200,0.75,512
312,312,0.15496671699656872,22.0,True,200,0.75,512
313,313,0.16983902699575992,22.0,True,200,0.75,512
314,314,0.17794281899841735,22.0,True,200,0.75,512
315,315,0.18627225399541203,22.0,True,200,0.75,512
316,316,0.19447940999816637,22.0,True,200,0.75,512
317,317,0.2024797670019325,22.0,True,200,0.75,512
318,318,0.21027480799966725,22.0,True,200,0.75,512
319,319,0.21831907700106967,22.0,True,200,0.75,512
320,320,0.22634357900096802,22.0,True,200,0.75,512
321,321,0.23461192000104347,22.0,True,200,0.75,512
322,322,0.2431849639979191,22.0,True,200,0.75,512
323,323,0.2516852310000104,22.0,True,200,0.75,512
324,324,0.26023808799800463,22.0,True,200,0.75,512
325,325,0.2688990280003054,22.0,True,200,0.75,512
326,326,0.27746868599933805,22.0,True,200,0.75,512
327,327,0.28600300799735123,22.0,True,200,0.75,512
328,328,0.2945747299963841,22.0,True,200,0.75,512
329,329,0.3098916359958821,22.0,True,200,0.75,512
330,330,0.31819641599577153,22.0,True,200,0.75,512
331,331,0.32694849700055784,22.0,True,200,0.75,512
332,332,0.33562785200047074,22.0,True,200,0.75,512
333,333,0.34424168300029123,22.0,True,200,0.75,512
334,334,0.3528157690016087,22.0,True,200,0.75,512
335,335,0.3614246209981502,22.0,True,200,0.75,512
336,336,0.3701519569949596,22.0,True,200,0.75,512
337,337,0.3786778220019187,22.0,True,200,0.75,512
338,338,0.3873442719996092,22.0,True,200,0.75,512
339,339,0.395887540995318,22.0,True,200,0.75,512
340,340,0.40440833699540235,22.0,True,200,0.75,512
341,341,0.41296305699506775,22.0,True,200,0.75,512
342,342,0.42149664699536515,22.0,True,200,0.75,512
343,343,0.4299793519967352,22.0,True,200,0.75,512
344,344,0.4385136529963347,22.0,True,200,0.75,512
345,345,0.4470792040010565,22.0,True,200,0.75,512
346,346,0.4555788700017729,22.0,True,200,0.75,512
347,347,0.46407834599813214,22.0,True,200,0.75,512
348,348,0.47287427999981446,22.0,True,200,0.75,512
349,349,0.48165897299622884,22.0,True,200,0.75,512
350,350,0.49025399899983313,22.0,True,200,0.75,512
351,351,0.4988575009992928,22.0,True,200,0.75,512
352,352,0.5074118100019405,22.0,True,200,0.75,512
353,353,0.5159415029993397,22.0,True,200,0.75,512
354,354,0.5244793819947517,22.0,True,200,0.75,512
355,355,0.533040563997929,22.0,True,200,0.75,512
356,356,0.541559896999388,22.0,True,200,0.75,512
357,357,0.5501300659961998,22.0,True,200,0.75,512
358,358,0.5586743669991847,21.0,True,250,0.1,512
359,359,0.5672455979947699,22.0,True,250,0.1,512
360,360,0.5759076899994398,23.0,True,250,0.1,512
361,361,0.5921199520016671,23.0,True,250,0.1,512
362,362,0.6009646780003095,23.0,True,250,0.1,512
363,363,0.6096678870017058,23.0,True,250,0.1,512
364,364,0.618325379997259,23.0,True,250,0.1,512
365,365,0.6269325600005686,23.0,True,250,0.1,512
366,366,0.00032772700069472194,23.0,True,250,0.1,512
367,367,0.008417622004344594,23.0,True,250,0.1,512
368,368,0.02363003099890193,23.0,True,250,0.1,512
369,369,0.039181079002446495,23.0,True,250,0.1,512
370,370,0.04675508299987996,23.0,True,250,0.1,512
371,371,0.06436749000567943,23.0,True,250,0.1,512
372,372,0.07377282100060256,23.0,True,250,0.1,512
373,373,0.08307188199978555,23.0,True,250,0.1,512
374,374,0.09235614399949554,23.0,True,250,0.1,512
375,375,0.109473019001598,23.0,True,250,0.1,512
376,376,0.11925224299920956,23.0,True,250,0.1,512
377,377,0.1285077819993603,23.0,True,250,0.1,512
378,378,0.13798124200548045,23.0,True,250,0.1,512
379,379,0.14732108900352614,23.0,True,250,0.1,512
380,380,0.15643563300545793,23.0,True,250,0.1,512
381,381,0.16555088799941586,23.0,True,250,0.1,512
382,382,0.17471805099921767,23.0,True,250,0.1,512
383,383,0.19147420600347687,23.0,True,250,0.1,512
384,384,0.2005929470033152,23.0,True,250,0.1,512
385,385,0.21007963200099766,23.0,True,250,0.1,512
386,386,0.21933445900504012,23.0,True,250,0.1,512
387,387,0.2284995380032342,23.0,True,250,0.1,512
388,388,0.238621698001225,23.0,True,250,0.1,512
389,389,0.24789862699981313,23.0,True,250,0.1,512
390,390,0.25702171699958853,23.0,True,250,0.1,512
391,391,0.2662194869990344,23.0,True,250,0.1,512
392,392,0.27541360100440215,23.0,True,250,0.1,512
393,393,0.28456577500037383,23.0,True,250,0.1,512
394,394,0.2937212660035584,23.0,True,250,0.1,512
395,395,0.30292564800038235,23.0,True,250,0.1,512
396,396,0.312216915001045,23.0,True,250,0.1,512
397,397,0.321671318000881,23.0,True,250,0.1,512
398,398,0.33093705600185785,23.0,True,250,0.1,512
399,399,0.34788819900131784,23.0,True,250,0.1,512
400,400,0.357113300000492,23.0,True,250,0.1,512
401,401,0.3662626990044373,23.0,True,250,0.1,512
402,402,0.3753534780043992,23.0,True,250,0.1,512
403,403,0.38445363500068197,23.0,True,250,0.1,512
404,404,0.3935720860026777,23.0,True,250,0.1,512
405,405,0.4026653590044589,23.0,True,250,0.1,512
406,406,0.4117398470043554,23.0,True,250,0.1,512
407,407,0.4208824950037524,23.0,True,250,0.1,512
408,408,0.43010545200377237,23.0,True,250,0.1,512
409,409,0.4395648240024457,23.0,True,250,0.1,512
410,410,0.4488490270014154,23.0,True,250,0.1,512
411,411,0.4579454370032181,21.0,True,250,0.25,512
412,412,0.4670572050017654,22.0,True,250,0.25,512
413,413,0.47616557700530393,23.0,True,250,0.25,512
414,414,0.4853084839996882,23.0,True,250,0.25,512
415,415,0.4944043630021042,24.0,True,250,0.25,512
416,416,0.5037455830024555,19.0,True,250,0.5,512
417,417,0.5131407450026018,20.0,True,250,0.5,512
418,418,0.5222962859988911,21.0,True,250,0.5,512
419,419,0.5316511320052086,21.0,True,250,0.5,512
420,420,0.00032062399986898527,22.0,True,250,0.5,512
421,421,0.00826648799557006,23.0,True,250,0.5,512
422,422,0.0236188709968701,23.0,True,250,0.5,512
423,423,0.03905883900006302,23.0,True,250,0.5,512
424,424,0.046808613995381165,23.0,True,250,0.5,512
425,425,0.06253048299549846,23.0,True,250,0.5,512
426,426,0.00030217799940146506,23.0,True,250,0.5,512
427,427,0.008740208999370225,23.0,True,250,0.5,512
428,428,0.024851369998941664,23.0,True,250,0.5,512
429,429,0.0413263559967163,24.0,True,250,0.5,512
430,430,0.04938869900070131,19.0,True,250,0.75,512
431,431,0.06557111499569146,20.0,True,250,0.75,512
432,432,0.07345764799538301,20.0,True,250,0.75,512
433,433,0.08128620099887485,20.0,True,250,0.75,512
434,434,0.08968593999452423,20.0,True,250,0.75,512
435,435,0.10612353499891469,20.0,True,250,0.75,512
436,436,0.114303028996801,22.0,True,250,0.75,512
437,437,0.12272012999892468,22.0,True,250,0.75,512
438,438,0.13172347499494208,22.0,True,250,0.75,512
439,439,0.14072768999903928,22.0,True,250,0.75,512
440,440,0.14983642299921485,22.0,True,250,0.75,512
441,441,0.00028942499920958653,22.0,True,250,0.75,512
442,442,0.009429967001779005,22.0,True,250,0.75,512
443,443,0.0267565559988725,22.0,True,250,0.75,512
444,444,0.043518992999452166,24.0,True,250,0.75,512
445,445,0.052064445000723936,22.0,True,500,0.1,512
446,446,0.0693573109965655,23.0,True,500,0.1,512
447,447,0.07815283499803627,24.0,True,500,0.1,512
448,448,0.08672542800195515,22.0,True,500,0.25,512
449,449,0.09527752299618442,22.0,True,500,0.25,512
450,450,0.11266487700049765,24.0,True,500,0.25,512
451,451,0.12149849200068275,20.0,True,500,0.5,512
452,452,0.1303039330014144,21.0,True,500,0.5,512
453,453,0.1388764680013992,23.0,True,500,0.5,512
454,454,0.14751274100126466,23.0,True,500,0.5,512
455,455,0.15607091700076126,23.0,True,500,0.5,512
456,456,0.16450553199683782,23.0,True,500,0.5,512
457,457,0.0003923580006812699,24.0,True,500,0.5,512
458,458,0.008583513998019043,21.0,True,500,0.75,512
459,459,0.02444414400088135,21.0,True,500,0.75,512
460,460,0.04040313899895409,21.0,True,500,0.75,512
461,461,0.00040542300121160224,21.0,True,500,0.75,512
462,462,0.009107120000408031,21.0,True,500,0.75,512
463,463,0.026711882004747167,21.0,True,500,0.75,512
464,464,0.044834730004367884,22.0,True,500,0.75,512
465,465,0.0004824069983442314,24.0,True,500,0.75,512
